accuracy_10,loss_10,accuracy_11,loss_11,accuracy_12,loss_12,accuracy_13,loss_13,accuracy_14,loss_14,accuracy_15,loss_15,accuracy_16,loss_16,accuracy_17,loss_17,accuracy_18,loss_18,accuracy_19,loss_19
0.199080005288124,2.118081331253052,0.1422400027513504,2.245882511138916,0.197500005364418,2.165887355804444,0.2291000038385391,2.167815685272217,0.2848800122737884,2.077669382095337,0.1977799981832504,2.1650469303131104,0.2852999866008758,2.040825605392456,0.2680599987506866,1.9845750331878664,0.2099200040102005,2.1140658855438232,0.147719994187355,2.2355380058288574
0.3233000040054321,1.8622514009475708,0.17637999355793,2.1606433391571045,0.3577600121498108,1.857629418373108,0.3798800110816955,1.897804379463196,0.5084400177001953,1.554038643836975,0.3460800051689148,1.8196909427642824,0.4887000024318695,1.5683094263076782,0.4971800148487091,1.4879558086395264,0.3601000010967254,1.7312588691711426,0.1921599954366684,2.0151610374450684
0.3783999979496002,1.6669057607650757,0.2238399982452392,2.019571304321289,0.4394200146198272,1.610015034675598,0.4402599930763244,1.7196340560913086,0.6013399958610535,1.2305344343185425,0.5095800161361694,1.5291380882263184,0.6109399795532227,1.2674765586853027,0.5882999897003174,1.2255516052246094,0.4688799977302551,1.4790014028549194,0.2338999956846237,1.873018860816956
0.4380599856376648,1.5001723766326904,0.2959400117397308,1.8817408084869385,0.5054600238800049,1.4090344905853271,0.4725399911403656,1.564331293106079,0.6689199805259705,1.032934069633484,0.5860400199890137,1.3092626333236694,0.6560199856758118,1.0945909023284912,0.6414999961853027,1.0750205516815186,0.5750200152397156,1.2914210557937622,0.3302400112152099,1.7745718955993652
0.4906800091266632,1.3752707242965698,0.3099200129508972,1.7679412364959717,0.5799000263214111,1.2474981546401978,0.4974600076675415,1.4380651712417605,0.7139599919319153,0.8976203203201294,0.6279799938201904,1.1548351049423218,0.6893399953842163,0.9832161664962769,0.6800400018692017,0.9729575514793396,0.6500800251960754,1.1441853046417236,0.4072799980640411,1.6966289281845093
0.5309200286865234,1.2857706546783447,0.3274599909782409,1.6790704727172852,0.6239399909973145,1.1224337816238403,0.5317800045013428,1.33821702003479,0.750540018081665,0.8022431135177612,0.6557199954986572,1.0460041761398315,0.7071999907493591,0.912976622581482,0.70660001039505,0.9039099812507628,0.6992200016975403,1.0227278470993042,0.4392000138759613,1.6307487487792969
0.5579000115394592,1.2165757417678833,0.3587200045585632,1.6141314506530762,0.662060022354126,1.028643250465393,0.5674399733543396,1.262526512145996,0.7781800031661987,0.7256097793579102,0.6786999702453613,0.968160092830658,0.7249000072479248,0.8617203235626221,0.7251200079917908,0.8536184430122375,0.7258999943733215,0.9315572381019592,0.4615800082683563,1.5726921558380127
0.5771999955177307,1.1620545387268066,0.3814800083637237,1.5628364086151123,0.6914600133895874,0.9616928100585938,0.5963600277900696,1.2060301303863523,0.7920799851417542,0.6788012385368347,0.6978999972343445,0.9091039299964904,0.7379400134086609,0.8222120404243469,0.7403799891471863,0.8163992166519165,0.741599977016449,0.8684267401695251,0.476639986038208,1.5235847234725952
0.5927600264549255,1.1176098585128784,0.3959600031375885,1.5229785442352295,0.7133200168609619,0.9084559082984924,0.6196200251579285,1.1573854684829712,0.8060799837112427,0.6352881789207458,0.7131800055503845,0.861794114112854,0.749239981174469,0.7900541424751282,0.752780020236969,0.7837947010993958,0.7533599734306335,0.8221133351325989,0.4835000038146972,1.4779179096221924
0.6078600287437439,1.0773547887802124,0.4092400074005127,1.4891945123672483,0.7320200204849243,0.867309033870697,0.638759970664978,1.1225407123565674,0.8169000148773193,0.6059142351150513,0.7277399897575378,0.8281016945838928,0.7614799737930298,0.7608590126037598,0.764240026473999,0.7572083473205566,0.7643399834632874,0.7879586815834045,0.4989599883556366,1.439125418663025
0.6180999875068665,1.0462170839309692,0.41975998878479,1.4615144729614258,0.742579996585846,0.8365869522094727,0.6496800184249878,1.0893632173538208,0.8252999782562256,0.5779755115509033,0.7414199709892273,0.7966229915618896,0.7687600255012512,0.7391202449798584,0.7736999988555908,0.7335885167121887,0.7717599868774414,0.7601940631866455,0.5051400065422058,1.406918168067932
0.6299800276756287,1.0190958976745603,0.4323199987411499,1.4356083869934082,0.7511199712753296,0.8128465414047241,0.6606400012969971,1.060387134552002,0.8319399952888489,0.5590891242027283,0.7500600218772888,0.771545946598053,0.7793800234794617,0.7169647812843323,0.7815799713134766,0.7123626470565796,0.7790799736976624,0.7381659150123596,0.5136200189590454,1.380464792251587
0.639680027961731,0.9939193725585938,0.4410600066184997,1.411556839942932,0.7582200169563293,0.789762556552887,0.6665400266647339,1.0367834568023682,0.8353400230407715,0.5432621240615845,0.7607600092887878,0.7488788962364197,0.7855799794197083,0.6980814933776855,0.7884399890899658,0.6952807307243347,0.7842000126838684,0.7183377146720886,0.521340012550354,1.3544548749923706
0.6529600024223328,0.9753180742263794,0.4497599899768829,1.39056658744812,0.7645400166511536,0.7696784138679504,0.6754800081253052,1.0139137506484983,0.8423399925231934,0.5293622016906738,0.7652000188827515,0.7312917113304138,0.7931399941444397,0.678435206413269,0.79339998960495,0.6781373620033264,0.7899199724197388,0.7027003169059753,0.5307199954986572,1.3331717252731323
0.6648799777030945,0.9555689692497252,0.5222600102424622,1.3700584173202517,0.7713800072669983,0.7543509602546692,0.6790800094604492,0.9972140789031982,0.8445600271224976,0.5225512385368347,0.775879979133606,0.7120485901832581,0.8000199794769287,0.6609407663345337,0.8002600073814392,0.6637514233589172,0.7932599782943726,0.6893918514251709,0.5370000004768372,1.3161649703979492
0.6741399765014648,0.9373102188110352,0.5375800132751465,1.353871464729309,0.7729399800300598,0.7405959963798523,0.6848999857902527,0.9798779487609864,0.8489000201225281,0.5094318389892578,0.7778000235557556,0.701340913772583,0.8049200177192688,0.6473138928413391,0.8036400079727173,0.6519032120704651,0.798520028591156,0.6794884204864502,0.5427600145339966,1.2966493368148804
0.6798400282859802,0.9252657294273376,0.5458400249481201,1.3378589153289795,0.7769799828529358,0.731133222579956,0.6890599727630615,0.9651944637298584,0.8493199944496155,0.5043686032295227,0.7833600044250488,0.6855930685997009,0.8102200031280518,0.6305860877037048,0.8080199956893921,0.6395919322967529,0.8004400134086609,0.6692261099815369,0.5492600202560425,1.2832372188568115
0.6852999925613403,0.9136933088302612,0.554639995098114,1.318929672241211,0.7799599766731262,0.7181590795516968,0.6909000277519226,0.9519110321998596,0.8531200289726257,0.4965667724609375,0.7880200147628784,0.6742373704910278,0.8188199996948242,0.6138868927955627,0.8134400248527527,0.6282778382301331,0.8025799989700317,0.6593189239501953,0.5573400259017944,1.270844578742981
0.6928200125694275,0.90284663438797,0.5601000189781189,1.3051379919052124,0.7837200164794922,0.708399772644043,0.6967399716377258,0.939745843410492,0.8564800024032593,0.4892628788948059,0.7915400266647339,0.662760853767395,0.8215000033378601,0.6029908061027527,0.8152400255203247,0.620337724685669,0.8042399883270264,0.6531698703765869,0.5588200092315674,1.2600924968719482
0.6980400085449219,0.8911222815513611,0.5638599991798401,1.2898551225662231,0.7878400087356567,0.7006357908248901,0.699679970741272,0.9286940097808838,0.8573399782180786,0.4848026037216186,0.7940800189971924,0.6549070477485657,0.8265799880027771,0.5919249057769775,0.8184999823570251,0.6100108623504639,0.8054599761962891,0.6485836505889893,0.5660600066184998,1.2477270364761353
0.7018399834632874,0.8819195032119751,0.567579984664917,1.2770403623580933,0.7885599732398987,0.6917756199836731,0.6999800205230713,0.9204367399215698,0.8584399819374084,0.4807048439979553,0.7986599802970886,0.6453461050987244,0.8313400149345398,0.5777286887168884,0.8210999965667725,0.6023643612861633,0.8093799948692322,0.6381415724754333,0.5679399967193604,1.2374780178070068
0.707040011882782,0.8720446825027466,0.5722799897193909,1.2635294198989868,0.7898399829864502,0.6854246258735657,0.70278000831604,0.9106163382530212,0.8597999811172485,0.476453959941864,0.8027600049972534,0.6347733736038208,0.8326399922370911,0.5711674690246582,0.8218799829483032,0.5966338515281677,0.8099200129508972,0.6346551775932312,0.571120023727417,1.2284536361694336
0.710919976234436,0.8622262477874756,0.5762199759483337,1.25480318069458,0.7923600077629089,0.6783565878868103,0.7045199871063232,0.9028127193450928,0.8615400195121765,0.4693197906017303,0.805620014667511,0.6262438893318176,0.8354799747467041,0.5617246627807617,0.8259000182151794,0.5898802876472473,0.8114799857139587,0.6298420429229736,0.5762400031089783,1.2162060737609863
0.713100016117096,0.857903778553009,0.5787000060081482,1.240377426147461,0.7943000197410583,0.6728224158287048,0.7080000042915344,0.8926165699958801,0.8622599840164185,0.468862235546112,0.8077800273895264,0.6196585893630981,0.8385000228881836,0.5501159429550171,0.8275600075721741,0.5848054885864258,0.8149399757385254,0.6241585612297058,0.5785199999809265,1.210279941558838
0.7191399931907654,0.8487824201583862,0.5837399959564209,1.2292207479476929,0.7953400015830994,0.6713600754737854,0.7079200148582458,0.8887467980384827,0.8642600178718567,0.4626931250095367,0.8098800182342529,0.612227201461792,0.8420600295066833,0.5467609167098999,0.8297600150108337,0.579236626625061,0.8148400187492371,0.618707537651062,0.5810999870300293,1.2025903463363647
0.7218400239944458,0.8428530693054199,0.5882599949836731,1.2191334962844849,0.7974600195884705,0.6619988083839417,0.710919976234436,0.8813994526863098,0.8664600253105164,0.4582169950008392,0.8126800060272217,0.604878306388855,0.8439599871635437,0.5378272533416748,0.8305000066757202,0.5746091604232788,0.8174399733543396,0.6143511533737183,0.5832599997520447,1.192844033241272
0.7243800163269043,0.8351011872291565,0.5901600122451782,1.2094895839691162,0.7972800135612488,0.6593841910362244,0.7124800086021423,0.8743907809257507,0.866599977016449,0.4565644264221191,0.8156800270080566,0.5977286100387573,0.8442999720573425,0.533233106136322,0.8319200277328491,0.5703178644180298,0.8171799778938293,0.610846221446991,0.5842400193214417,1.1889246702194214
0.7285000085830688,0.8299117684364319,0.5903199911117554,1.2027288675308228,0.7995200157165527,0.6532039642333984,0.7124199867248535,0.8716498613357544,0.8678200244903564,0.4536501467227936,0.8166800141334534,0.5905033946037292,0.8483200073242188,0.5262470841407776,0.8338599801063538,0.5654590725898743,0.8187400102615356,0.6064352989196777,0.5877199769020081,1.1801018714904783
0.7310199737548828,0.8258407115936279,0.5932199954986572,1.193056583404541,0.8021000027656555,0.6503686904907227,0.7146999835968018,0.8649949431419373,0.8672999739646912,0.4515330791473388,0.8190400004386902,0.5832880139350891,0.848039984703064,0.5221611857414246,0.834879994392395,0.5612017512321472,0.820580005645752,0.602748692035675,0.5892000198364258,1.17454993724823
0.7321199774742126,0.8186936974525452,0.595579981803894,1.1864161491394043,0.8024200201034546,0.6450676321983337,0.7146000266075134,0.8616137504577637,0.8692600131034851,0.4477852880954742,0.8218799829483032,0.5760558843612671,0.8496400117874146,0.5171271562576294,0.8371400237083435,0.555645227432251,0.822160005569458,0.6010802984237671,0.5923399925231934,1.167541742324829
0.7372000217437744,0.8167977929115295,0.6003999710083008,1.1752554178237915,0.8041200041770935,0.6422840356826782,0.7163000106811523,0.8558068871498108,0.8700399994850159,0.4464735090732574,0.8253399729728699,0.5699119567871094,0.8519999980926514,0.5135930776596069,0.8367599844932556,0.5516764521598816,0.8219799995422363,0.5992268919944763,0.593280017375946,1.16392719745636
0.7379199862480164,0.8118014335632324,0.6016799807548523,1.1709555387496948,0.80485999584198,0.6375015377998352,0.7168400287628174,0.854454517364502,0.8718600273132324,0.442197173833847,0.8272200226783752,0.5615804195404053,0.8522199988365173,0.5102230310440063,0.837660014629364,0.5488740801811218,0.8225399851799011,0.595159649848938,0.5946000218391418,1.1579183340072632
0.741919994354248,0.8029773235321045,0.602840006351471,1.1641093492507937,0.8068600296974182,0.6350590586662292,0.719219982624054,0.8484618067741394,0.8724799752235413,0.4400550425052643,0.828819990158081,0.558506190776825,0.8538200259208679,0.5054619312286377,0.8414400219917297,0.5479538440704346,0.8246999979019165,0.5910886526107788,0.5966200232505798,1.1535160541534424
0.7429599761962891,0.8018538355827332,0.6041200160980225,1.1568337678909302,0.8064200282096863,0.6333413124084473,0.7209600210189819,0.8442322015762329,0.8723999857902527,0.4397848844528198,0.8326399922370911,0.5517897009849548,0.8534600138664246,0.5037245750427246,0.840179979801178,0.5434014201164246,0.8233000040054321,0.5911333560943604,0.5967599749565125,1.1461423635482788
0.7463399767875671,0.7958210110664368,0.6058599948883057,1.151089787483215,0.807420015335083,0.6279732584953308,0.7218000292778015,0.8419166207313538,0.8723400235176086,0.4366432726383209,0.8351200222969055,0.544937789440155,0.8543999791145325,0.4999597370624542,0.8423799872398376,0.5398472547531128,0.8255599737167358,0.5866957306861877,0.597000002861023,1.144880771636963
0.7492200136184692,0.7904754877090454,0.6078600287437439,1.1458752155303955,0.8086000084877014,0.625596821308136,0.7224599719047546,0.8389327526092529,0.873420000076294,0.4335960149765014,0.836679995059967,0.5405279397964478,0.8567600250244141,0.4946320950984955,0.841480016708374,0.5386552214622498,0.8260800242424011,0.5851886868476868,0.5990800261497498,1.137026071548462
0.7502400279045105,0.7880579829216003,0.609499990940094,1.1389455795288086,0.8092799782752991,0.6232343316078186,0.7219399809837341,0.8359060287475586,0.8739200234413147,0.433491587638855,0.8373399972915649,0.5357949137687683,0.8570399880409241,0.4927073419094085,0.8442000150680542,0.5338326692581177,0.8261600136756897,0.5824255347251892,0.5979599952697754,1.1341136693954468
0.7512199878692627,0.7847477197647095,0.6117600202560425,1.1337743997573853,0.8101199865341187,0.6197320818901062,0.723580002784729,0.8333930373191833,0.8745999932289124,0.4324285686016083,0.8411999940872192,0.5300130248069763,0.858519971370697,0.4885432422161102,0.8438000082969666,0.532931387424469,0.827180027961731,0.5803026556968689,0.6015200018882751,1.1303035020828247
0.7540000081062317,0.7813432812690735,0.6127399802207947,1.1281561851501465,0.8111400008201599,0.6167802810668945,0.726419985294342,0.8318393230438232,0.875540018081665,0.4297803938388824,0.8421800136566162,0.52733314037323,0.8583999872207642,0.4883390665054321,0.8438199758529663,0.531714916229248,0.8261200189590454,0.5807871222496033,0.6011800169944763,1.1273319721221924
0.7577599883079529,0.7766427993774414,0.6124600172042847,1.124263048171997,0.8124799728393555,0.6144149899482727,0.7270799875259399,0.8306003212928772,0.877020001411438,0.428206205368042,0.842739999294281,0.5217459201812744,0.8594200015068054,0.4855394661426544,0.8451799750328064,0.5286281108856201,0.8289600014686584,0.57618248462677,0.6033200025558472,1.121827244758606
0.7573800086975098,0.7741335034370422,0.6137400269508362,1.1232174634933472,0.8129000067710876,0.6154428124427795,0.7275999784469604,0.8262835741043091,0.8755000233650208,0.4264768362045288,0.8467199802398682,0.5158094167709351,0.8608800172805786,0.4824957549571991,0.8464400172233582,0.5247999429702759,0.8310400247573853,0.5724969506263733,0.6068599820137024,1.1198530197143557
0.7611799836158752,0.7702986598014832,0.6157199740409851,1.1173548698425293,0.8133599758148193,0.6093535423278809,0.727940022945404,0.824619472026825,0.8751999735832214,0.4268251657485962,0.8476600050926208,0.512474000453949,0.860759973526001,0.4789930582046509,0.8456199765205383,0.5235083699226379,0.8298199772834778,0.5739633440971375,0.6105200052261353,1.114360213279724
0.7595199942588806,0.7680012583732605,0.6214399933815002,1.1102741956710815,0.8141599893569946,0.6095985174179077,0.7297400236129761,0.8224729895591736,0.877240002155304,0.4252193868160248,0.8489400148391724,0.5082932710647583,0.8601800203323364,0.4803973436355591,0.8475800156593323,0.5214517712593079,0.830079972743988,0.5710956454277039,0.6097599864006042,1.1110079288482666
0.7616199851036072,0.7648810744285583,0.6212599873542786,1.1058076620101929,0.8153799772262573,0.6066223382949829,0.731719970703125,0.8184279203414917,0.8777400255203247,0.4238749146461487,0.850600004196167,0.5043683648109436,0.861240029335022,0.4767260551452636,0.8473399877548218,0.5225954055786133,0.8317999839782715,0.5697116851806641,0.6158599853515625,1.107188701629639
0.763480007648468,0.7611797451972961,0.6202800273895264,1.1060259342193604,0.8160200119018555,0.6053469777107239,0.7304800152778625,0.8187708854675293,0.8787599802017212,0.421322226524353,0.852180004119873,0.5028061866760254,0.862060010433197,0.4749210178852081,0.8471599817276001,0.5203340649604797,0.8314599990844727,0.5666954517364502,0.6170600056648254,1.1056451797485352
0.7652599811553955,0.7601777911186218,0.6232200264930725,1.102004885673523,0.8162999749183655,0.6029072403907776,0.7327600121498108,0.8155054450035095,0.8781200051307678,0.4218782782554626,0.8537399768829346,0.4968065619468689,0.8624600172042847,0.4738057851791382,0.8493599891662598,0.51561439037323,0.8309400081634521,0.5679253339767456,0.6178200244903564,1.1007055044174194
0.7674599885940552,0.7541598677635193,0.6249600052833557,1.0954872369766235,0.818560004234314,0.5988726615905762,0.7349399924278259,0.813690185546875,0.8794599771499634,0.4198680222034454,0.8547599911689758,0.4959833323955536,0.8636599779129028,0.4705553948879242,0.8481199741363525,0.5154675841331482,0.8319000005722046,0.5651140213012695,0.6207600235939026,1.0966479778289795
0.7670999765396118,0.7527979612350464,0.6273800134658813,1.0941945314407349,0.8179000020027161,0.5991036295890808,0.7337599992752075,0.8130093216896057,0.87882000207901,0.4188924133777618,0.8569599986076355,0.4912776947021484,0.862779974937439,0.471220314502716,0.8472200036048889,0.5133058428764343,0.8334000110626221,0.5624371767044067,0.6230400204658508,1.0950270891189575
0.768339991569519,0.7496762275695801,0.6282600164413452,1.091462016105652,0.8179799914360046,0.5963013172149658,0.734279990196228,0.811246931552887,0.8792600035667419,0.418116956949234,0.858299970626831,0.4871745407581329,0.8659200072288513,0.4674158692359924,0.8482800126075745,0.5135711431503296,0.8326799869537354,0.5641792416572571,0.6249600052833557,1.0896600484848022
0.7687199711799622,0.7492323517799377,0.6284000277519226,1.0888017416000366,0.8197199702262878,0.5926861763000488,0.7359799742698669,0.8102307319641113,0.8796600103378296,0.4168397188186645,0.8586599826812744,0.4862242639064789,0.8654599785804749,0.4670051038265228,0.8515400290489197,0.5096032023429871,0.8349800109863281,0.5603480339050293,0.6265199780464172,1.0893542766571045
0.7717999815940857,0.7456462383270264,0.6299800276756287,1.0853511095046997,0.8170599937438965,0.5955468416213989,0.7367600202560425,0.8081363439559937,0.8810399770736694,0.4151357412338257,0.859499990940094,0.4828788638114929,0.8655999898910522,0.4649754166603088,0.8525800108909607,0.5077416896820068,0.8351399898529053,0.5583781599998474,0.6249200105667114,1.0868384838104248
0.7729399800300598,0.7417346835136414,0.6295199990272522,1.0819722414016724,0.8189799785614014,0.5917326807975769,0.7379400134086609,0.8055199384689331,0.8796200156211853,0.4149986803531647,0.8613799810409546,0.4811340868473053,0.8669400215148926,0.4626254439353943,0.8514400124549866,0.5079771280288696,0.8364800214767456,0.557422399520874,0.6269599795341492,1.082666039466858
0.7733399868011475,0.7400623559951782,0.6299200057983398,1.0781840085983276,0.8211399912834167,0.5884979963302612,0.7364400029182434,0.8066323399543762,0.881659984588623,0.4123358726501465,0.8610000014305115,0.4779093861579895,0.8680199980735779,0.4611832499504089,0.8510800004005432,0.5065060257911682,0.835919976234436,0.5564669370651245,0.6287800073623657,1.078964352607727
0.773360013961792,0.737195611000061,0.6319400072097778,1.0768157243728638,0.8202800154685974,0.5867313742637634,0.7368800044059753,0.8044731020927429,0.8811600208282471,0.4115279614925384,0.8640999794006348,0.475260466337204,0.8679800033569336,0.4595910608768463,0.8535199761390686,0.5031155943870544,0.8359000086784363,0.5565705299377441,0.6324599981307983,1.0765033960342407
0.7750399708747864,0.7361059188842773,0.6315799951553345,1.0764901638031006,0.8208600282669067,0.5871446132659912,0.7379599809646606,0.8043661117553711,0.8813400268554688,0.4108066260814667,0.8623200058937073,0.4756495058536529,0.867680013179779,0.4586611986160278,0.8524399995803833,0.5041970610618591,0.8360400199890137,0.5545904040336609,0.6316999793052673,1.073015570640564
0.7760000228881836,0.7322261929512024,0.6335999965667725,1.075302004814148,0.8208600282669067,0.5859093070030212,0.7394999861717224,0.8003503680229187,0.881659984588623,0.4106080830097198,0.8647000193595886,0.4698504209518432,0.8668799996376038,0.4585490226745605,0.8530799746513367,0.5017667412757874,0.8360199928283691,0.5547938942909241,0.6339799761772156,1.072838306427002
0.7760400176048279,0.732843279838562,0.633620023727417,1.070016860961914,0.8209800124168396,0.5830858945846558,0.7401800155639648,0.8004258871078491,0.8820000290870667,0.4077435433864593,0.8648999929428101,0.4700905084609985,0.8694599866867065,0.4552213251590729,0.8519799709320068,0.501909613609314,0.8361600041389465,0.5551424622535706,0.6353999972343445,1.0678541660308838
0.7781199812889099,0.7285643219947815,0.6352800130844116,1.070888876914978,0.8222200274467468,0.5804780721664429,0.7424399852752686,0.7976816892623901,0.881380021572113,0.4097797572612762,0.8649799823760986,0.4653030037879944,0.8686800003051758,0.4556516706943512,0.8536400198936462,0.499553918838501,0.8353800177574158,0.5498746633529663,0.6358199715614319,1.06856107711792
0.7778400182723999,0.7284547686576843,0.6361600160598755,1.0679548978805542,0.823199987411499,0.5814424753189087,0.7416999936103821,0.7970576286315918,0.8822799921035767,0.4076062440872192,0.8646399974822998,0.4687010943889618,0.8681600093841553,0.4546695649623871,0.8535000085830688,0.5002511143684387,0.8374599814414978,0.5514538288116455,0.638260006904602,1.061819553375244
0.7782800197601318,0.7271792888641357,0.6373800039291382,1.0640952587127686,0.822700023651123,0.5806305408477783,0.7420200109481812,0.796541690826416,0.8822199702262878,0.4075303375720978,0.8674399852752686,0.463231086730957,0.869920015335083,0.4523954391479492,0.8547800183296204,0.4972549080848694,0.8365600109100342,0.5489630699157715,0.6385599970817566,1.0626057386398315
0.7776399850845337,0.7274465560913086,0.6364399790763855,1.0639840364456177,0.8251000046730042,0.5779285430908203,0.7422199845314026,0.7958799004554749,0.8840199708938599,0.404361218214035,0.8684200048446655,0.4620030224323272,0.8700600266456604,0.4513138234615326,0.853659987449646,0.4957922399044037,0.8381999731063843,0.5478671193122864,0.642300009727478,1.0582770109176636
0.7787200212478638,0.7228654623031616,0.6362800002098083,1.0636916160583496,0.824180006980896,0.5761593580245972,0.7443199753761292,0.7936654686927795,0.8837800025939941,0.404375284910202,0.868399977684021,0.4598936736583709,0.8695600032806396,0.451061338186264,0.8541600108146667,0.4971579611301422,0.8381800055503845,0.5479137897491455,0.6433200240135193,1.058759689331055
0.7817999720573425,0.7215003967285156,0.6398000121116638,1.0587586164474487,0.824720025062561,0.5744491219520569,0.7429400086402893,0.7946752309799194,0.8827000260353088,0.4064042568206787,0.8686800003051758,0.4599812030792236,0.8706200122833252,0.4503654539585113,0.8557199835777283,0.4926261007785797,0.8390200138092041,0.5450289249420166,0.6468999981880188,1.0542436838150024
0.781440019607544,0.7179152965545654,0.6378600001335144,1.0594381093978882,0.8250200152397156,0.5740009546279907,0.7441800236701965,0.7910917401313782,0.8828799724578857,0.4039590656757355,0.869159996509552,0.4571327269077301,0.8704000115394592,0.4472945034503937,0.8565800189971924,0.4935782849788666,0.8376799821853638,0.5448920726776123,0.646120011806488,1.0544239282608032
0.7822200059890747,0.716936469078064,0.6391199827194214,1.0573561191558838,0.8242999911308289,0.5718652606010437,0.7448800206184387,0.790205717086792,0.8838000297546387,0.4024865925312042,0.8691400289535522,0.4564107954502105,0.8716400265693665,0.4468796551227569,0.855459988117218,0.4929324686527252,0.836899995803833,0.5451600551605225,0.6469799876213074,1.0513899326324463
0.7801600098609924,0.7171870470046997,0.638979971408844,1.056975245475769,0.8261799812316895,0.5707367062568665,0.744700014591217,0.7894377112388611,0.8850600123405457,0.4023554623126983,0.8711000084877014,0.454344093799591,0.8715999722480774,0.4456848800182342,0.8558400273323059,0.4907577037811279,0.839900016784668,0.5423727631568909,0.6488800048828125,1.0471184253692627
